size,cpu_bw,mem,requests_per_second,completed_requests,failed_requests,html_transfer_byte,mean_time_per_request,total_transfer_byte,transfer_rate_kbyte_per_second,rx_bytes,rx_packets,tx_bytes,tx_packets,vnf
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006111375.0,482263.0,31408319.0,475867.0,squid
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977276451.0,475093.0,30830329.0,467068.0,squid
1,0.1,512,0.1,6.0,0.0,1910331516.0,10045.915,1910333796.0,30950.56,1941555222.0,465681.0,30141301.0,456596.0,squid
1,0.1,512,0.1,6.0,0.0,1910331516.0,10126.228,1910333796.0,30705.09,1941496846.0,462829.0,29990675.0,454309.0,squid
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999815651.0,478333.0,31111003.0,471363.0,squid
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983379431.0,473323.0,30730197.0,465570.0,squid
1,0.1,512,0.1,6.0,0.0,1910331516.0,10327.495,1910333796.0,30106.69,1934867427.0,461048.0,29824394.0,451776.0,squid
1,0.1,512,0.1,6.0,0.0,1910331516.0,10119.013,1910333796.0,30726.98,1941165164.0,466368.0,30423730.0,460941.0,squid
1,0.1,512,0.1,6.0,0.0,1910331516.0,10108.167,1910333796.0,30759.95,1941176660.0,466064.0,30260221.0,458462.0,squid
0,0.2,64,1534.84,92980.0,0.0,0.0,0.652,36355180.0,586.06,42501199.0,93114.0,17573921.0,92989.0,squid
0,0.2,64,1545.86,92752.0,0.0,0.0,0.647,36266032.0,590.27,42396871.0,92884.0,17530829.0,92761.0,squid
0,0.2,64,1545.2,93726.0,0.0,0.0,0.647,36646866.0,590.01,42842253.0,93862.0,17714783.0,93733.0,squid
0,0.2,64,1543.8,92678.0,0.0,0.0,0.648,36237098.0,589.48,42363053.0,92810.0,17516711.0,92685.0,squid
0,0.2,64,1565.01,93901.0,0.0,0.0,0.639,36715291.0,597.58,42921964.0,94033.0,17747990.0,93910.0,squid
0,0.2,64,1535.42,93004.0,0.0,0.0,0.651,36364564.0,586.28,42512167.0,93138.0,17578325.0,93011.0,squid
0,0.2,64,1533.15,93040.0,0.0,0.0,0.652,36378640.0,585.41,42528619.0,93174.0,17585129.0,93047.0,squid
0,0.2,64,1556.39,94429.0,0.0,0.0,0.643,36921739.0,594.29,43163392.0,94563.0,17847782.0,94438.0,squid
0,0.2,64,1536.34,93052.0,0.0,0.0,0.651,36383332.0,586.63,42534103.0,93186.0,17587397.0,93059.0,squid
0,0.2,64,1536.43,93224.0,0.0,0.0,0.651,36450584.0,586.66,42612971.0,93362.0,17619905.0,93231.0,squid
0,0.2,64,1543.67,93632.0,0.0,0.0,0.648,36610112.0,589.43,42799163.0,93766.0,17697017.0,93639.0,squid
0,0.2,64,1543.95,93109.0,0.0,0.0,0.648,36405619.0,589.54,42560284.0,93245.0,17598302.0,93118.0,squid
0,0.2,64,1526.96,92423.0,0.0,0.0,0.655,36137393.0,583.05,42246650.0,92557.0,17468648.0,92432.0,squid
0,0.2,64,1561.63,94510.0,0.0,0.0,0.64,36953410.0,596.29,43200541.0,94646.0,17862959.0,94517.0,squid
0,0.2,64,1537.38,92243.0,0.0,0.0,0.65,36067013.0,587.03,42164126.0,92373.0,17434760.0,92254.0,squid
0,0.2,64,1547.03,93720.0,0.0,0.0,0.646,36644520.0,590.71,42839379.0,93854.0,17713649.0,93727.0,squid
0,0.2,64,1533.45,92007.0,0.0,0.0,0.652,35974737.0,585.53,42056538.0,92141.0,17390024.0,92016.0,squid
0,0.2,64,1563.78,93827.0,0.0,0.0,0.639,36686357.0,597.11,42888278.0,93961.0,17734004.0,93836.0,squid
0,0.2,64,1566.03,94589.0,0.0,0.0,0.639,36984299.0,597.97,43236512.0,94723.0,17877890.0,94596.0,squid
0,0.2,64,1536.2,92853.0,0.0,0.0,0.651,36305523.0,586.58,42443160.0,92987.0,17549918.0,92862.0,squid
1,0.2,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4619155104.0,1106292.0,72671153.0,1100848.0,squid
1,0.2,64,0.23,14.0,0.0,4457440204.0,4307.32,4457445524.0,72185.66,4529487444.0,1086892.0,71397449.0,1081710.0,squid
1,0.2,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4615142972.0,1108714.0,72899266.0,1104080.0,squid
1,0.2,64,0.23,14.0,0.0,4457440204.0,4315.669,4457445524.0,72046.01,4529218140.0,1084696.0,71260911.0,1079655.0,squid
1,0.2,64,0.23,14.0,0.0,4457440204.0,4287.735,4457445524.0,72515.38,4529266498.0,1088195.0,71574197.0,1084428.0,squid
1,0.2,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4619586313.0,1106132.0,72744167.0,1102059.0,squid
1,0.2,64,0.23,14.0,0.0,4457440204.0,4358.487,4457445524.0,71338.23,4529291104.0,1088502.0,71612405.0,1085006.0,squid
1,0.2,64,0.23,14.0,0.0,4457440204.0,4361.493,4457445524.0,71289.06,4529441738.0,1085751.0,71419377.0,1082042.0,squid
1,0.2,64,0.23,14.0,0.0,4457440204.0,4348.16,4457445524.0,71507.65,4529564454.0,1086873.0,71483739.0,1082995.0,squid
1,0.2,64,0.23,14.0,0.0,4457440204.0,4370.765,4457445524.0,71137.83,4529158942.0,1086333.0,71409483.0,1081929.0,squid
1,0.2,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4679957583.0,1123138.0,73787777.0,1117894.0,squid
1,0.2,64,0.23,14.0,0.0,4457440204.0,4338.547,4457445524.0,71666.1,4531150384.0,1085922.0,71287853.0,1079826.0,squid
1,0.2,64,0.23,14.0,0.0,4457440204.0,4338.607,4457445524.0,71665.11,4529009296.0,1084214.0,71217239.0,1079017.0,squid
1,0.2,64,0.23,14.0,0.0,4457440204.0,4302.812,4457445524.0,72261.29,4529241422.0,1087553.0,71554431.0,1084125.0,squid
1,0.2,64,0.23,14.0,0.0,4457440204.0,4343.318,4457445524.0,71587.38,4529420488.0,1085434.0,71247893.0,1079440.0,squid
1,0.2,64,0.23,14.0,0.0,4457440204.0,4311.595,4457445524.0,72114.09,4529566852.0,1085636.0,71299445.0,1080200.0,squid
1,0.2,64,0.23,14.0,0.0,4457440204.0,4339.191,4457445524.0,71655.47,4529096562.0,1084611.0,71259011.0,1079639.0,squid
1,0.2,64,0.23,14.0,0.0,4457440204.0,4355.036,4457445524.0,71394.76,4529219506.0,1087483.0,71466023.0,1082789.0,squid
1,0.2,64,0.23,14.0,0.0,4457440204.0,4410.489,4457445524.0,70497.11,4469815927.0,1070734.0,70336662.0,1065528.0,squid
1,0.2,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4608684011.0,1101497.0,72261797.0,1094674.0,squid
0,0.2,128,1558.57,93514.0,0.0,0.0,0.642,36563974.0,595.12,42745105.0,93646.0,17674847.0,93523.0,squid
